id_oblig,id_cli,cod_prod,vr_aprobado,vr_desembolsado,sdo_capital,vr_cuota,fec_desembolso,fec_venc,dias_mora_act,num_cuotas_pend,calif_riesgo
21001,619,CR016,9735.99,9735.99,496.89,486.8,2019-06-07,2020-06-07,0,0,BAJO
21002,7968,CR015,2469.28,2469.28,365.21,123.46,2023-03-22,2024-03-22,0,0,MEDIO
21003,4470,CR024,35465.09,35465.09,7078.08,1773.25,2025-12-23,2026-12-23,0,4,BAJO
21004,4495,CR008,677.63,677.63,338.31,9.41,2025-12-24,2031-12-24,0,64,MEDIO
21005,7766,CR024,1366.52,1366.52,582.39,68.33,2026-03-15,2027-03-15,53,7,ALTO
21006,6318,CR009,3870.95,3870.95,1331.95,64.52,2022-01-31,2027-01-31,0,5,ALTO
21007,7673,CR002,98721.6,98721.6,66070.77,1371.13,2016-09-29,2022-09-29,0,0,BAJO
21008,2417,CR022,1105.62,1105.62,273.22,55.28,2021-09-06,2022-09-06,0,0,ALTO
21009,3929,CR005,2951.47,2951.47,409.06,35.14,2024-03-17,2031-03-17,0,55,ALTO
21010,773,CR024,5782.55,5782.55,2042.57,289.13,2023-01-02,2024-01-02,0,0,MEDIO
21011,861,CR006,2474.0,2474.0,1496.6,29.45,2023-08-08,2030-08-08,0,48,
21012,8769,CR022,1977.42,1977.42,273.57,98.87,2023-09-27,2024-09-27,0,0,ALTO
21013,9206,CR017,926.09,926.09,736.93,46.3,2025-03-16,2026-03-16,0,0,ALTO
21014,5868,CR019,1962.89,1962.89,327.03,98.14,2026-08-07,2027-08-07,0,12,ALTO
21015,1421,CR005,4164.12,4164.12,2665.8,49.57,2026-05-25,2033-05-25,0,81,ALTO
21016,3670,CR003,27190.02,27190.02,14670.46,566.46,2025-06-24,2029-06-24,0,34,BAJO
21017,33,CR007,2811.81,2811.81,1386.66,78.11,2020-05-21,2023-05-21,0,0,ALTO
21018,5266,CR016,4179.3,4179.3,3218.96,208.97,2021-06-20,2022-06-20,9,0,MEDIO
21019,502,CR011,1444.73,1444.73,549.99,72.24,2018-04-14,2019-04-14,0,0,ALTO
21020,8461,CR015,1239.67,1239.67,345.48,61.98,2023-10-29,2024-10-29,0,0,ALTO
21021,3902,CR005,94326.45,94326.45,55811.41,1122.93,2019-11-11,2026-11-11,0,3,
21022,8886,CR004,3379.75,3379.75,2404.54,140.82,2024-06-03,2026-06-03,0,0,MEDIO
21023,689,CR023,2317.76,1899.34,1352.59,94.97,2025-02-27,2026-02-27,0,0,MEDIO
21024,5677,CR009,2865.7,2865.7,942.48,47.76,2019-11-17,2024-11-17,0,0,ALTO
21025,8211,CR022,10266.68,10266.68,7433.94,513.33,2019-06-26,2020-06-26,24,0,MEDIO
21026,8153,CR004,35319.08,30086.84,17306.79,1253.62,2026-06-17,2028-06-17,84,22,ALTO
21027,1808,CR014,1214.88,1214.88,447.53,60.74,2021-11-07,2022-11-07,0,0,ALTO
21028,7197,CR013,992.85,992.85,154.49,49.64,2025-10-08,2026-10-08,0,2,ALTO
21029,9288,CR001,988.62,988.62,641.17,16.48,2022-02-28,2027-02-28,0,6,ALTO
21030,6728,CR002,3607.9,3607.9,2176.18,50.11,2017-09-02,2023-09-02,0,0,ALTO
21031,4844,CR024,1599.27,1599.27,1060.97,79.96,2026-07-13,2027-07-13,0,11,MEDIO
21032,2260,CR014,24102.12,24102.12,19017.93,1205.11,2025-12-08,2026-12-08,0,4,BAJO
21033,8984,CR022,502.19,502.19,350.44,25.11,2024-03-16,2025-03-16,0,0,ALTO
21034,9866,CR011,3630.54,3504.44,845.81,175.22,2021-02-25,2022-02-25,0,0,
21035,5074,CR009,36147.01,36147.01,22395.16,602.45,2021-09-09,2026-09-09,0,1,BAJO
21036,6727,CR018,5563.13,5563.13,756.75,278.16,2023-11-03,2024-11-03,0,0,MEDIO
21037,5345,CR004,12165.42,11696.98,3839.35,487.37,2023-11-11,2025-11-11,0,0,MEDIO
21038,5142,CR008,14090.09,14090.09,7389.99,195.7,2025-02-26,2031-02-26,0,54,BAJO
21039,4990,CR023,1428.92,1428.92,195.6,71.45,2026-07-04,2027-07-04,0,11,ALTO
21040,7535,CR020,6833.39,6833.39,1780.28,341.67,2023-04-03,2024-04-03,0,0,MEDIO
21041,9963,CR011,772.73,772.73,450.54,38.64,2026-06-25,2027-06-25,0,10,ALTO
21042,4980,CR017,2628.77,2628.77,1649.95,131.44,2021-07-02,2022-07-02,0,0,MEDIO
21043,2576,CR009,1174.71,1174.71,388.14,19.58,2020-02-23,2025-02-23,0,0,MEDIO
21044,3177,CR007,43706.84,43706.84,31891.55,1214.08,2023-10-07,2026-10-07,0,2,BAJO
21045,3715,CR023,1652.51,1652.51,419.61,82.63,2026-08-08,2027-08-08,0,12,ALTO
21046,2542,CR003,8426.86,8426.86,5519.64,175.56,2026-01-13,2030-01-13,0,41,MEDIO
21047,3120,CR024,5895.23,5895.23,2120.34,294.76,2023-07-25,2024-07-25,0,0,MEDIO
21048,2786,CR015,4178.66,4178.66,2686.39,208.93,2021-09-22,2022-09-22,0,0,MEDIO
21049,3735,CR009,15352.68,15352.68,11965.23,255.88,2023-12-06,2028-12-06,0,28,MEDIO
21050,8385,CR006,31985.12,31985.12,16246.02,380.78,2021-03-02,2028-03-02,0,19,BAJO
21051,5930,CR006,32563.46,32563.46,24673.55,387.66,2022-08-23,2029-08-23,0,36,BAJO
21052,4145,CR007,824.44,824.44,512.01,22.9,2026-01-31,2029-01-31,0,29,ALTO
21053,3472,CR002,1217.42,1217.42,340.95,16.91,2024-06-14,2030-06-14,0,46,ALTO
21054,7606,CR022,33389.29,33389.29,26169.46,1669.46,2025-12-13,2026-12-13,41,4,ALTO
21055,5522,CR015,5608.4,5608.4,479.76,280.42,2025-05-05,2026-05-05,0,0,BAJO
21056,1424,CR025,4404.49,4404.49,487.41,220.22,2024-11-04,2025-11-04,0,0,BAJO
21057,4755,CR002,6307.54,6307.54,4867.37,87.6,2025-12-26,2031-12-26,0,64,MEDIO
21058,6493,CR023,2841.4,2841.4,1451.54,142.07,2021-03-07,2022-03-07,0,0,MEDIO
21059,5171,CR012,2099.07,2099.07,938.25,104.95,2023-06-11,2024-06-11,0,0,MEDIO
21060,3123,CR013,2062.81,1939.18,1297.57,96.96,2022-12-01,2023-12-01,2,0,ALTO
21061,7648,CR019,33369.69,33369.69,2524.28,1668.48,2025-09-28,2026-09-28,0,1,BAJO
21062,9133,CR015,509.88,509.88,93.85,25.49,2025-01-26,2026-01-26,0,0,ALTO
21063,3403,CR016,1583.34,1583.34,856.98,79.17,2025-12-11,2026-12-11,96,4,CRITICO
21064,2630,CR001,3387.83,3387.83,2131.28,56.46,2022-11-04,2027-11-04,0,15,ALTO
21065,3196,CR007,10397.38,10397.38,8057.26,288.82,2024-05-05,2027-05-05,0,9,MEDIO
21066,4107,CR015,2237.02,2237.02,884.98,111.85,2021-08-05,2022-08-05,0,0,ALTO
21067,7825,CR005,3097.75,3097.75,1168.59,36.88,2022-01-28,2029-01-28,0,29,ALTO
21068,835,CR016,7420.69,7420.69,6076.79,371.03,2024-12-08,2025-12-08,39,0,ALTO
21069,9973,CR014,1513.38,1513.38,1413.92,75.67,2022-02-27,2023-02-27,91,0,CRITICO
21070,809,CR001,13055.6,13055.6,5932.1,217.59,2025-12-07,2030-12-07,0,52,MEDIO
21071,9066,CR025,17595.74,17595.74,11038.88,879.79,2022-06-20,2023-06-20,0,0,BAJO
21072,7511,CR020,7218.83,7218.83,869.89,360.94,2021-06-19,2022-06-19,0,0,BAJO
21073,5845,CR005,29646.92,28930.18,13580.46,344.41,2021-12-19,2028-12-19,53,28,ALTO
21074,462,CR002,17253.07,17253.07,5623.19,239.63,2025-08-21,2031-08-21,0,60,MEDIO
21075,7476,CR007,96679.88,96679.88,10025.81,2685.55,2025-03-31,2028-03-31,0,19,BAJO
21076,4086,CR024,6438.24,6438.24,4459.83,321.91,2026-07-24,2027-07-24,0,11,MEDIO
21077,2115,CR016,1667.34,1667.34,804.09,83.37,2025-11-21,2026-11-21,0,3,ALTO
21078,6437,CR023,7172.12,6351.19,1694.88,317.56,2026-03-31,2027-03-31,0,7,MEDIO
21079,6730,CR011,2039.69,2039.69,1446.38,101.98,2024-01-11,2025-01-11,97,0,CRITICO
21080,599,CR018,2408.29,2408.29,1649.19,120.41,2025-07-04,2026-07-04,0,0,MEDIO
21081,2935,CR002,4619.85,4619.85,1874.91,64.16,2017-10-06,2023-10-06,2,0,ALTO
21082,7911,CR020,5017.86,5017.86,2006.97,250.89,2025-07-24,2026-07-24,0,0,MEDIO
21083,6309,CR019,991.23,991.23,431.58,49.56,2022-12-01,2023-12-01,41,0,ALTO
21084,1690,CR008,67939.41,67939.41,39342.22,943.6,2026-01-30,2032-01-30,0,65,BAJO
21085,9242,CR001,12037.17,12037.17,9628.9,200.62,2025-11-20,2030-11-20,0,51,
21086,2008,CR007,3351.84,3351.84,1688.36,93.11,2026-02-28,2029-02-28,0,30,ALTO
21087,5368,CR008,745.07,745.07,364.87,10.35,2024-10-24,2030-10-24,26,50,ALTO
21088,6204,CR014,48662.3,48662.3,17639.83,2433.12,2022-01-22,2023-01-22,0,0,BAJO
21089,9548,CR020,15962.92,15962.92,3587.86,798.15,2020-04-30,2021-04-30,0,0,BAJO
21090,4318,CR010,2412.57,2412.57,613.63,120.63,2026-08-07,2027-08-07,0,12,ALTO
21091,3882,CR019,1473.82,1473.82,185.79,73.69,2024-02-03,2025-02-03,0,0,ALTO
21092,2492,CR010,9327.64,9327.64,6870.61,466.38,2025-06-15,2026-06-15,0,0,MEDIO
21093,9363,CR010,3254.79,3254.79,1867.96,162.74,2021-01-27,2022-01-27,0,0,BAJO
21094,4517,CR016,4202.84,4202.84,538.48,210.14,2023-01-10,2024-01-10,0,0,MEDIO
21095,7123,CR018,9229.74,9229.74,3770.16,461.49,2020-09-11,2021-09-11,15,0,MEDIO
21096,7564,CR018,7404.22,7404.22,2264.08,370.21,2026-08-08,2027-08-08,0,12,
21097,6236,CR011,16877.79,16877.79,5225.79,843.89,2023-08-01,2024-08-01,0,0,BAJO
21098,4147,CR013,33251.54,30419.56,12004.16,1520.98,2019-12-03,2020-12-03,0,0,BAJO
21099,5690,CR011,10224.01,10224.01,7601.6,511.2,2021-05-15,2022-05-15,40,0,ALTO
21100,4866,CR010,6787.54,6787.54,4092.75,339.38,2020-11-04,2021-11-04,0,0,MEDIO
21101,5171,CR009,2013.88,2013.88,314.04,33.56,2022-09-12,2027-09-12,0,13,MEDIO
21102,3406,CR008,4418.05,4418.05,2738.61,61.36,2025-07-15,2031-07-15,0,59,ALTO
21103,1386,CR024,1520.11,1340.17,290.87,67.01,2023-05-27,2024-05-27,0,0,ALTO
21104,5417,CR016,4857.22,4857.22,3687.38,242.86,2026-04-20,2027-04-20,0,8,MEDIO
21105,397,CR004,14641.36,14641.36,7793.6,610.06,2020-03-14,2022-03-14,0,0,MEDIO
21106,7935,CR004,2552.78,2552.78,1322.3,106.37,2023-12-18,2025-12-18,5,0,MEDIO
21107,5970,CR022,974.11,974.11,114.01,48.71,2023-09-13,2024-09-13,0,0,ALTO
21108,3901,CR021,1117.07,1117.07,692.47,55.85,2024-09-30,2025-09-30,0,0,MEDIO
21109,9169,CR023,8996.53,8996.53,1646.98,449.83,2025-04-27,2026-04-27,0,0,BAJO
21110,6133,CR010,47063.95,47063.95,5578.01,2353.2,2024-12-03,2025-12-03,0,0,BAJO
21111,1783,CR006,4261.16,4261.16,1616.12,50.73,2025-08-30,2032-08-30,0,72,MEDIO
21112,7837,CR006,3806.54,3806.54,2364.3,45.32,2025-10-10,2032-10-10,0,74,MEDIO
21113,6321,CR005,13586.42,13586.42,9374.68,161.74,2025-09-26,2032-09-26,0,73,BAJO
21114,3231,CR021,7776.58,7776.58,6439.61,388.83,2026-07-18,2027-07-18,64,11,ALTO
21115,4893,CR025,2084.79,2084.79,756.14,104.24,2025-08-23,2026-08-23,0,0,MEDIO
21116,1858,CR003,18323.46,18323.46,6035.48,381.74,2022-02-01,2026-02-01,30,0,MEDIO
21117,8134,CR014,2158.15,2158.15,244.76,107.91,2025-10-26,2026-10-26,0,2,ALTO
21118,6712,CR006,2439.23,2439.23,1292.92,29.04,2025-09-17,2032-09-17,0,73,ALTO
21119,5950,CR025,15037.16,15037.16,3858.05,751.86,2022-07-03,2023-07-03,0,0,BAJO
21120,376,CR004,34145.27,34145.27,12833.19,1422.72,2025-01-11,2027-01-11,0,5,BAJO
21121,8683,CR021,10785.13,10785.13,5013.3,539.26,2025-02-10,2026-02-10,32,0,ALTO
21122,6129,CR004,31506.95,31506.95,16737.97,1312.79,2025-04-08,2027-04-08,18,8,MEDIO
21123,3033,CR019,5004.09,5004.09,2651.2,250.2,2026-03-15,2027-03-15,0,7,MEDIO
21124,2048,CR025,7099.27,7099.27,1511.87,354.96,2025-09-12,2026-09-12,0,1,MEDIO
21125,1039,CR013,720.36,720.36,484.67,36.02,2025-07-01,2026-07-01,0,0,ALTO
21126,4960,CR010,1585.71,1585.71,1118.85,79.29,2025-05-27,2026-05-27,0,0,ALTO
21127,8132,CR005,90468.29,90468.29,64390.18,1077.0,2024-01-29,2031-01-29,0,53,BAJO
21128,1148,CR021,313.76,313.76,74.36,15.69,2026-01-21,2027-01-21,0,5,ALTO
21129,6959,CR014,6570.58,6570.58,4757.54,328.53,2025-08-29,2026-08-29,0,0,BAJO
21130,9524,CR021,13148.14,13148.14,5818.54,657.41,2025-09-17,2026-09-17,0,1,BAJO
21131,1468,CR025,9937.35,9937.35,6267.43,496.87,2026-01-28,2027-01-28,0,5,BAJO
21132,7714,CR012,6202.21,6202.21,2237.26,310.11,2025-08-04,2026-08-04,7,0,MEDIO
21133,2926,CR008,11154.21,11154.21,5057.16,154.92,2026-03-08,2032-03-08,0,67,BAJO
21134,9294,CR010,19346.5,19346.5,3477.72,967.33,2022-03-04,2023-03-04,0,0,BAJO
21135,8696,CR018,10481.75,9278.64,6108.01,463.93,2026-02-04,2027-02-04,0,6,
21136,5590,CR018,4432.15,4432.15,2885.56,221.61,2022-11-01,2023-11-01,31,0,ALTO
21137,6218,CR015,7262.42,7262.42,1681.71,363.12,2021-08-05,2022-08-05,0,0,BAJO
21138,4705,CR007,79984.36,79984.36,35393.32,2221.79,2021-08-21,2024-08-21,0,0,BAJO
21139,5145,CR003,1759.36,1759.36,143.27,36.65,2024-01-17,2028-01-17,0,17,ALTO
21140,2601,CR020,1218.98,1218.98,783.28,60.95,2026-07-27,2027-07-27,28,11,
21141,6635,CR011,5106.29,5106.29,1412.83,255.31,2023-08-19,2024-08-19,0,0,BAJO
21142,6796,CR005,46283.6,46283.6,15981.26,551.0,2022-12-15,2029-12-15,0,40,
21143,7771,CR019,7807.02,7807.02,4331.2,390.35,2024-03-23,2025-03-23,23,0,MEDIO
21144,4581,CR025,7767.09,7767.09,2291.86,388.35,2026-06-13,2027-06-13,0,10,MEDIO
21145,2951,CR019,1535.72,1535.72,218.41,76.79,2026-06-19,2027-06-19,0,10,MEDIO
21146,2007,CR011,900.82,900.82,371.47,45.04,2018-04-13,2019-04-13,0,0,ALTO
21147,4722,CR025,1716.09,1716.09,155.84,85.8,2024-05-26,2025-05-26,0,0,ALTO
21148,148,CR017,2146.4,1802.07,182.52,90.1,2024-01-26,2025-01-26,0,0,ALTO
21149,5767,CR018,17107.4,17107.4,3156.93,855.37,2026-04-19,2027-04-19,0,8,BAJO
21150,3203,CR010,856.66,856.66,661.23,42.83,2024-01-30,2025-01-30,59,0,ALTO
21151,2979,CR021,1868.94,1868.94,915.83,93.45,2025-10-10,2026-10-10,0,2,ALTO
21152,5672,CR007,3329.92,3329.92,746.5,92.5,2018-05-05,2021-05-05,0,0,MEDIO
21153,1859,CR016,7874.23,7874.23,1937.93,393.71,2017-02-28,2018-02-28,0,0,MEDIO
21154,4843,CR022,1595.85,1595.85,178.61,79.79,2023-01-24,2024-01-24,0,0,ALTO
21155,5333,CR014,864.36,864.36,219.5,43.22,2022-04-05,2023-04-05,0,0,ALTO
21156,5843,CR022,6593.27,6593.27,2084.78,329.66,2024-05-20,2025-05-20,0,0,MEDIO
21157,543,CR015,5677.99,5478.79,3058.99,273.94,2024-11-14,2025-11-14,0,0,MEDIO
21158,7716,CR018,884.04,884.04,179.59,44.2,2021-02-26,2022-02-26,0,0,ALTO
21159,3450,CR006,19582.88,19582.88,3192.68,233.13,2021-03-21,2028-03-21,0,19,MEDIO
21160,3837,CR021,7174.21,7174.21,5535.67,358.71,2025-07-16,2026-07-16,22,0,MEDIO
21161,1661,CR008,4401.1,4070.16,2632.78,56.53,2024-11-17,2030-11-17,27,51,ALTO
21162,7797,CR012,2772.25,2772.25,293.97,138.61,2025-12-26,2026-12-26,0,4,MEDIO
21163,5367,CR003,13803.61,13803.61,2477.8,287.58,2026-05-21,2030-05-21,0,45,MEDIO
21164,680,CR024,1510.27,1510.27,1046.3,75.51,2025-12-08,2026-12-08,0,4,ALTO
21165,2989,CR014,23012.98,22116.93,12317.46,1105.85,2023-09-04,2024-09-04,0,0,BAJO
21166,9829,CR004,2324.66,2324.66,1199.8,96.86,2025-08-25,2027-08-25,0,12,ALTO
21167,7029,CR006,4907.39,4907.39,1809.68,58.42,2024-12-29,2031-12-29,68,64,ALTO
21168,8018,CR023,4867.25,4867.25,2726.86,243.36,2024-08-01,2025-08-01,0,0,
21169,6055,CR011,2339.55,2339.55,1521.77,116.98,2025-08-26,2026-08-26,0,0,ALTO
21170,9005,CR001,1459.81,1459.81,813.55,24.33,2023-12-28,2028-12-28,0,28,ALTO
21171,8000,CR007,4106.27,4106.27,1955.84,114.06,2024-06-06,2027-06-06,0,10,ALTO
21172,6442,CR022,10301.99,10301.99,3006.08,515.1,2022-10-14,2023-10-14,0,0,BAJO
21173,2970,CR025,1859.23,1859.23,1118.79,92.96,2026-03-26,2027-03-26,0,7,MEDIO
21174,433,CR004,2038.37,2038.37,130.24,84.93,2025-01-17,2027-01-17,0,5,ALTO
21175,3752,CR025,17573.13,17573.13,3034.43,878.66,2024-10-05,2025-10-05,0,0,BAJO
21176,1256,CR014,1260.08,1260.08,492.13,63.0,2026-01-03,2027-01-03,0,5,ALTO
21177,1647,CR012,621.59,621.59,408.08,31.08,2026-02-03,2027-02-03,0,6,MEDIO
21178,5568,CR010,5432.13,5432.13,2086.32,271.61,2024-09-18,2025-09-18,58,0,ALTO
21179,5594,CR022,1392.04,1392.04,909.75,69.6,2022-09-11,2023-09-11,90,0,ALTO
21180,292,CR004,1181.81,1181.81,253.69,49.24,2024-11-15,2026-11-15,0,3,ALTO
21181,927,CR003,15281.06,15281.06,2736.05,318.36,2024-07-31,2028-07-31,0,23,MEDIO
21182,6660,CR025,751.81,751.81,38.49,37.59,2026-01-20,2027-01-20,0,5,ALTO
21183,424,CR021,5512.89,5512.89,2004.76,275.64,2024-04-17,2025-04-17,0,0,MEDIO
21184,3087,CR025,4086.76,4086.76,936.98,204.34,2025-07-03,2026-07-03,0,0,BAJO
21185,7600,CR008,625.55,575.16,329.17,7.99,2023-01-20,2029-01-20,0,29,ALTO
21186,2816,CR009,4086.09,4086.09,2335.45,68.1,2024-04-05,2029-04-05,0,32,MEDIO
21187,9082,CR008,10464.39,10464.39,5126.92,145.34,2020-08-28,2026-08-28,0,0,MEDIO
21188,5867,CR006,1372.32,1372.32,547.59,16.34,2024-08-25,2031-08-25,0,60,ALTO
21189,4799,CR002,8153.11,8153.11,3227.01,113.24,2024-02-01,2030-02-01,27,42,MEDIO
21190,3219,CR024,1001.59,1001.59,703.05,50.08,2023-11-15,2024-11-15,0,0,MEDIO
21191,4734,CR001,4156.71,4156.71,1205.23,69.28,2024-12-15,2029-12-15,0,40,ALTO
21192,7716,CR012,2745.76,2745.76,1666.08,137.29,2019-05-08,2020-05-08,70,0,ALTO
21193,3112,CR010,5226.62,5226.62,1638.85,261.33,2022-06-11,2023-06-11,0,0,MEDIO
21194,4856,CR019,1870.93,1870.93,825.57,93.55,2022-06-21,2023-06-21,80,0,ALTO
21195,6462,CR023,4895.97,4895.97,3435.6,244.8,2022-08-13,2023-08-13,0,0,MEDIO
21196,5640,CR023,13399.15,13399.15,6286.95,669.96,2026-01-13,2027-01-13,0,5,BAJO
21197,5823,CR001,19511.38,19511.38,13327.21,325.19,2025-11-03,2030-11-03,0,51,BAJO
21198,2459,CR011,7358.94,7358.94,3470.39,367.95,2024-09-02,2025-09-02,0,0,BAJO
21199,9368,CR009,4857.92,4857.92,2449.96,80.97,2025-09-03,2030-09-03,67,49,ALTO
21200,6864,CR019,4275.15,4275.15,2328.42,213.76,2026-01-31,2027-01-31,0,5,MEDIO
21201,7898,CR014,1667.57,1667.57,497.64,83.38,2022-11-19,2023-11-19,0,0,
21202,4310,CR008,4862.48,4862.48,1198.35,67.53,2025-03-21,2031-03-21,0,55,MEDIO
21203,6006,CR008,3129.3,3129.3,1086.19,43.46,2024-02-13,2030-02-13,0,42,MEDIO
21204,8534,CR025,5432.16,5432.16,2676.85,271.61,2021-03-27,2022-03-27,0,0,MEDIO
21205,1121,CR009,6058.61,6058.61,4815.95,100.98,2026-01-01,2031-01-01,43,53,ALTO
21206,7240,CR020,1600.45,1600.45,470.99,80.02,2020-08-05,2021-08-05,0,0,MEDIO
21207,1604,CR020,819.51,819.51,564.81,40.98,2024-01-15,2025-01-15,0,0,ALTO
21208,7486,CR019,427.28,427.28,92.1,21.36,2017-11-03,2018-11-03,0,0,MEDIO
21209,5460,CR018,6999.42,6999.42,4654.65,349.97,2018-07-02,2019-07-02,0,0,MEDIO
21210,7510,CR023,28911.19,28911.19,8606.58,1445.56,2024-06-14,2025-06-14,0,0,BAJO
21211,7299,CR011,8927.58,8927.58,2682.56,446.38,2026-08-08,2027-08-08,28,12,
21212,4779,CR021,5262.35,5262.35,2242.19,263.12,2026-01-19,2027-01-19,0,5,MEDIO
21213,185,CR017,5422.43,5422.43,1874.87,271.12,2025-02-13,2026-02-13,0,0,MEDIO
21214,7801,CR010,5817.05,5817.05,647.34,290.85,2026-05-02,2027-05-02,0,9,MEDIO
21215,2690,CR011,5021.72,4271.51,1475.75,213.58,2025-11-03,2026-11-03,0,3,BAJO
21216,4041,CR016,3795.7,3795.7,2840.8,189.78,2026-07-11,2027-07-11,0,11,MEDIO
21217,7365,CR012,15464.65,15464.65,3029.33,773.23,2024-01-21,2025-01-21,0,0,BAJO
21218,5231,CR004,31547.0,31547.0,13169.3,1314.46,2016-02-23,2018-02-23,0,0,BAJO
21219,2055,CR012,1341.88,1341.88,718.4,67.09,2024-02-15,2025-02-15,0,0,ALTO
21220,7742,CR007,10263.42,10263.42,5937.67,285.1,2020-07-18,2023-07-18,0,0,BAJO
21221,6795,CR013,5458.5,5458.5,3136.45,272.93,2025-09-10,2026-09-10,88,1,ALTO
21222,4718,CR001,8679.42,8679.42,2723.94,144.66,2021-10-13,2026-10-13,84,2,ALTO
21223,4551,CR005,879.83,879.83,80.98,10.47,2022-01-26,2029-01-26,0,29,ALTO
21224,5261,CR015,5653.3,5653.3,367.46,282.67,2025-04-19,2026-04-19,0,0,
21225,726,CR018,766.48,766.48,111.24,38.32,2024-10-03,2025-10-03,0,0,ALTO
21226,2170,CR013,10062.49,10062.49,4950.67,503.12,2025-03-10,2026-03-10,0,0,BAJO
21227,1088,CR001,3832.97,3832.97,1616.62,63.88,2022-09-01,2027-09-01,27,13,ALTO
21228,4761,CR009,8914.12,8914.12,6498.45,148.57,2025-08-25,2030-08-25,0,48,MEDIO
21229,4082,CR007,17699.46,17699.46,2738.57,491.65,2025-02-19,2028-02-19,0,18,MEDIO
21230,44,CR020,3797.69,3797.69,1372.14,189.88,2016-09-10,2017-09-10,0,0,MEDIO
21231,6524,CR005,55324.93,55324.93,14223.39,658.63,2023-05-16,2030-05-16,0,45,BAJO
21232,1741,CR005,65299.87,65299.87,46644.4,777.38,2026-08-04,2033-08-04,54,84,ALTO
21233,4512,CR020,12789.44,12789.44,4984.69,639.47,2025-06-21,2026-06-21,0,0,BAJO
21234,5429,CR015,5964.48,5964.48,1747.93,298.22,2024-07-14,2025-07-14,0,0,BAJO
21235,7458,CR017,2609.16,2609.16,1888.73,130.46,2024-11-25,2025-11-25,0,0,ALTO
21236,5667,CR011,6872.99,6872.99,2640.15,343.65,2020-08-28,2021-08-28,32,0,ALTO
21237,585,CR006,1068.44,1068.44,367.35,12.72,2025-11-27,2032-11-27,0,75,ALTO
21238,1176,CR005,13549.48,13549.48,2685.16,161.3,2025-10-23,2032-10-23,0,74,MEDIO
21239,1277,CR006,3902.38,3902.38,1239.38,46.46,2024-03-22,2031-03-22,0,55,ALTO
21240,1824,CR002,9658.16,9658.16,5715.04,134.14,2019-07-01,2025-07-01,0,0,BAJO
21241,6191,CR002,884.49,862.74,172.75,11.98,2021-11-26,2027-11-26,0,15,ALTO
21242,6760,CR005,3505.0,3505.0,456.3,41.73,2025-04-27,2032-04-27,0,68,ALTO
21243,1032,CR018,1802.28,1802.28,495.46,90.11,2024-09-04,2025-09-04,0,0,ALTO
21244,5534,CR009,7716.58,7716.58,2414.74,128.61,2026-07-29,2031-07-29,0,59,MEDIO
21245,870,CR025,5827.73,5827.73,4298.66,291.39,2024-10-13,2025-10-13,54,0,ALTO
21246,5409,CR013,1470.61,1470.61,271.45,73.53,2022-07-15,2023-07-15,0,0,ALTO
21247,8081,CR016,7416.62,7416.62,382.84,370.83,2026-02-05,2027-02-05,0,6,MEDIO
21248,8383,CR019,830.74,830.74,104.35,41.54,2021-05-15,2022-05-15,0,0,ALTO
21249,665,CR008,2935.69,2935.69,2109.69,40.77,2025-04-27,2031-04-27,0,56,ALTO
21250,9309,CR010,7474.28,7474.28,5662.21,373.71,2023-01-18,2024-01-18,0,0,MEDIO
21251,9658,CR022,17257.55,17257.55,10257.46,862.88,2026-08-03,2027-08-03,0,12,BAJO
21252,2654,CR018,409.8,409.8,165.75,20.49,2022-11-29,2023-11-29,0,0,
21253,7511,CR001,18286.1,18286.1,5985.1,304.77,2020-11-04,2025-11-04,40,0,ALTO
21254,6920,CR004,2812.82,2812.82,865.89,117.2,2024-09-23,2026-09-23,0,1,ALTO
21255,9864,CR012,1056.83,1056.83,755.35,52.84,2020-05-19,2021-05-19,0,0,ALTO
21256,7058,CR014,5652.19,5652.19,2351.82,282.61,2025-04-12,2026-04-12,19,0,MEDIO
21257,6867,CR011,2812.05,2812.05,767.31,140.6,2024-08-10,2025-08-10,0,0,MEDIO
21258,1366,CR009,7867.13,7867.13,3077.52,131.12,2024-09-12,2029-09-12,0,37,BAJO
21259,6552,CR010,1289.2,1289.2,310.16,64.46,2020-10-13,2021-10-13,0,0,ALTO
21260,8510,CR009,7910.19,7910.19,3487.94,131.84,2026-03-04,2031-03-04,0,55,
21261,7060,CR019,509.37,509.37,358.96,25.47,2022-12-11,2023-12-11,0,0,MEDIO
21262,6707,CR003,9585.19,9585.19,4321.45,199.69,2024-09-28,2028-09-28,0,25,MEDIO
21263,5596,CR008,1222.48,1222.48,660.86,16.98,2019-07-21,2025-07-21,0,0,ALTO
21264,1663,CR012,5186.54,4998.2,1770.11,249.91,2026-03-21,2027-03-21,0,7,MEDIO
21265,4526,CR011,22937.92,22937.92,2265.38,1146.9,2019-08-03,2020-08-03,0,0,BAJO
21266,6375,CR002,2855.19,2855.19,752.85,39.66,2025-03-06,2031-03-06,0,55,ALTO
21267,6322,CR015,2523.42,2523.42,1720.17,126.17,2018-12-25,2019-12-25,0,0,ALTO
21268,1940,CR019,1664.37,1664.37,885.46,83.22,2024-12-06,2025-12-06,0,0,MEDIO
21269,9726,CR025,6284.38,6284.38,3382.7,314.22,2020-05-21,2021-05-21,0,0,MEDIO
